Open,High,Low,Close,Volume,Symbol
20.7886,20.8175,20.5951,20.661,498363039.36714,AAPL
20.6391,20.6739,20.5055,20.6331,311917755.72082,AAPL
20.648,20.7188,20.5653,20.5921,236595902.59568,AAPL
20.5055,20.5323,20.2652,20.2961,353346201.07643,AAPL
20.4008,20.4417,20.0957,20.338,395047231.34602,AAPL
20.3529,20.6441,20.316,20.6381,429378517.67733,AAPL
20.658,20.6809,20.4725,20.4925,392602602.37961,AAPL
20.5833,20.7377,20.5095,20.6779,456995513.26322,AAPL
20.7308,20.8654,20.6639,20.8036,384815332.77143,AAPL
20.8036,20.8892,20.2412,20.2622,569518970.17861,AAPL
20.334,20.4875,20.0728,20.1974,588331057.57998,AAPL
20.3878,20.4815,20.0568,20.4785,831499191.9284,AAPL
20.7118,20.957,20.6321,20.8793,698499830.0447,AAPL
21.0956,21.3109,21.0308,21.1355,701060561.07033,AAPL
21.3827,21.3967,21.2382,21.3957,464944190.70269,AAPL
21.3987,21.4735,21.2941,21.4615,435863256.36906,AAPL
21.4107,21.5224,21.3897,21.4665,381547788.36977,AAPL
21.3768,21.4047,21.2073,21.3639,392778154.22197,AAPL
21.4755,21.5552,21.3827,21.4057,667146704.1161,AAPL
20.999,21.2551,20.8803,21.1216,746725651.80411,AAPL
21.0428,21.1814,20.5783,20.5951,605702061.73578,AAPL
20.4457,20.5683,20.2134,20.336,673487347.62323,AAPL
20.31,20.8574,20.1904,20.8314,693500210.50903,AAPL
20.7517,20.8245,20.3848,20.3958,624756393.78823,AAPL
20.5204,20.6929,20.0728,20.1605,634588176.63548,AAPL
20.2322,20.3719,19.8933,20.2174,733288258.51716,AAPL
20.327,20.5423,20.2582,20.5303,495284128.58873,AAPL
20.5234,20.6161,20.3469,20.3868,432827450.67055,AAPL
20.337,20.3609,19.9133,19.9531,693496808.1627,AAPL
19.7777,19.7987,19.4486,19.5125,744950845.72793,AAPL
19.5274,19.5813,19.0639,19.4408,979168618.57724,AAPL
19.5584,19.7189,19.4766,19.5942,595707159.85356,AAPL
19.7647,19.7877,19.2034,19.2034,637550956.26621,AAPL
19.2483,19.4258,19.1187,19.2533,537166001.79056,AAPL
19.335,19.4178,19.0739,19.4078,504852144.33645,AAPL
19.4258,19.8833,19.2932,19.8674,641970063.49966,AAPL
19.8395,19.9591,19.6899,19.7079,454503455.06744,AAPL
19.5534,19.6301,19.2612,19.343,556525987.31644,AAPL
19.2952,19.3171,18.6392,18.6462,868916280.99614,AAPL
18.7248,19.4258,18.673,19.3858,638190941.42173,AAPL
19.2932,19.3809,18.703,18.7528,825511383.37066,AAPL
18.9991,19.1565,18.67,18.8595,651931734.32828,AAPL
18.9552,19.017,18.5135,18.6362,764803321.88756,AAPL
18.6332,18.7728,18.0679,18.4667,1189375770.6046,AAPL
18.1885,18.4039,17.9702,18.2025,595742435.12349,AAPL
18.2903,18.4348,18.1666,18.2373,422213674.83066,AAPL
18.2195,18.2503,17.5724,17.6342,700137530.19016,AAPL
17.8406,17.9722,17.6581,17.8744,618171569.7431,AAPL
18.046,18.0609,17.7359,17.8206,437755525.6436,AAPL
17.6233,17.6461,17.069,17.1388,921676416.32437,AAPL
17.2194,17.2684,16.4398,16.5176,1227133771.3639,AAPL
16.6004,17.041,16.392,16.8017,1081169725.6737,AAPL
17.0191,17.0291,16.5456,16.6731,599598158.14016,AAPL
16.5535,16.9055,16.4748,16.6751,619808890.73558,AAPL
16.7549,16.8147,16.4688,16.4897,554500707.56522,AAPL
16.5096,16.5714,16.0511,16.1437,917991220.87154,AAPL
16.1308,16.2784,15.5326,16.2075,1473149588.3401,AAPL
16.6093,17.4308,16.5834,17.375,956522576.35494,AAPL
17.5655,17.5665,17.032,17.2284,747154562.09394,AAPL
17.3302,17.4269,17.0948,17.2524,433796493.47012,AAPL
17.4209,17.5675,17.2813,17.5525,317244397.71166,AAPL
17.6871,18.1207,17.6193,18.1068,732065526.26354,AAPL
18.1068,18.1337,17.8166,17.9622,619737095.41041,AAPL
17.7299,17.9922,17.5753,17.9044,605741679.21007,AAPL
18.1277,18.2503,17.9772,18.1008,598116723.18753,AAPL
18.006,18.0709,17.8964,17.9782,454623539.23602,AAPL
18.2324,18.2613,17.9832,18.004,423288376.9337,AAPL
17.8685,17.8695,17.5715,17.6861,648270553.90367,AAPL
17.4737,17.4837,16.5495,16.5495,1213759907.2653,AAPL
16.2445,16.9932,15.9304,16.8077,1368304107.6785,AAPL
16.9962,17.051,16.2784,16.377,915490278.66001,AAPL
16.1249,16.5406,16.0181,16.2724,732847706.82654,AAPL
16.5794,16.8795,16.5046,16.6293,687564273.69006,AAPL
16.8247,16.8317,16.4718,16.5565,566124683.36105,AAPL
16.3132,16.5136,16.1487,16.2684,726680752.49753,AAPL
15.8098,15.9145,15.5286,15.6572,1173453014.4821,AAPL
15.6304,15.9713,15.3941,15.9374,881597945.15728,AAPL
16.1249,16.4288,15.9793,16.397,726844516.49377,AAPL
16.3232,16.391,16.1397,16.1657,522155790.66123,AAPL
16.2784,16.2843,15.9394,16.0231,551945905.5694,AAPL
15.742,15.9613,15.6702,15.9513,693466331.485,AAPL
15.9833,16.1019,15.9334,15.9773,204360903.94635,AAPL
15.9424,15.9553,15.6982,15.756,351382789.46241,AAPL
15.7729,15.8566,15.4997,15.8198,528837224.49078,AAPL
15.6722,15.8008,15.6054,15.6512,411696850.81534,AAPL
15.6662,16.4438,15.6333,16.3442,766297029.15955,AAPL
17.0091,17.045,16.6353,16.8635,651448352.39353,AAPL
16.8177,16.8835,16.6173,16.6502,410089100.7462,AAPL
16.4927,16.5446,16.1497,16.1876,690677227.99273,AAPL
16.0331,16.2554,15.8247,16.0899,562506116.52174,AAPL
16.2534,16.3362,16.0101,16.1338,532763528.13881,AAPL
16.0531,16.1249,15.8486,15.8826,473706669.86317,AAPL
16.2325,16.2375,15.8347,16.0769,698449144.91433,AAPL
16.0081,16.1348,15.9424,15.9813,407615172.68304,AAPL
15.4399,15.5864,15.3113,15.411,853153567.55353,AAPL
