Open,High,Low,Close,Volume,Symbol
49.484,49.5836,49.1,49.3705,54544520.0,AMZN
124.04,126.5801,123.04,125.98,54554968.0,AMZN
12.9925,13.0965,12.917,13.087,33925800.0,AMZN
70.3,72.7735,68.26,72.367,251622420.0,AMZN
15.865,16.2435,15.738,16.2005,357035460.0,AMZN
79.9015,80.412,79.419,80.1535,68599500.0,AMZN
49.1635,49.2336,48.7759,49.129,49534940.0,AMZN
16.992,17.125,16.858,17.119,46577620.0,AMZN
97.45,98.22,96.8,98.123,127631280.0,AMZN
125.245,128.99,123.81,124.79,135269024.0,AMZN
88.733,89.311,88.5955,88.9,40778500.0,AMZN
168.51,168.95,165.5,166.301,56167260.0,AMZN
159.34,161.29,158.9,161.26,45270385.0,AMZN
85.313,86.337,85.128,86.1895,62154840.0,AMZN
82.35,82.819,81.8555,82.0,71206420.0,AMZN
18.6715,19.094,18.6715,18.9495,59024740.0,AMZN
125.64,126.73,123.85,124.83,52137670.0,AMZN
11.3135,11.3305,11.0615,11.152,100303200.0,AMZN
19.17,19.227,18.9,19.007,43537580.0,AMZN
82.7565,83.713,82.55,83.5865,99497540.0,AMZN
177.35,177.612,174.334,176.572,78629520.0,AMZN
15.1995,15.2125,15.0085,15.1405,68540820.0,AMZN
70.131,72.949,66.036,69.5,228542940.0,AMZN
139.0,139.8,136.05,136.72,90532100.0,AMZN
134.56,135.62,133.21,133.56,48450198.0,AMZN
113.275,115.8,111.277,115.368,76447740.0,AMZN
161.752,165.084,161.434,161.881,62984560.0,AMZN
38.5,38.561,38.285,38.53,40564600.0,AMZN
16.775,16.945,16.299,16.35,106419280.0,AMZN
14.441,14.465,14.2575,14.3235,45227860.0,AMZN
47.24,48.1375,47.238,47.9245,78786940.0,AMZN
47.327,47.65,47.1125,47.301,51608020.0,AMZN
38.5935,38.6895,38.2595,38.3665,62626140.0,AMZN
45.352,45.562,44.875,45.118,60254860.0,AMZN
159.493,159.938,156.097,158.82,84240100.0,AMZN
20.126,20.186,19.8185,19.96,27607460.0,AMZN
13.3535,13.4525,13.228,13.328,54409780.0,AMZN
119.999,121.211,119.104,119.972,101331040.0,AMZN
161.651,162.2,157.254,158.756,79055760.0,AMZN
18.755,18.9255,18.6575,18.8585,55819800.0,AMZN
92.9995,94.834,92.616,93.516,95457320.0,AMZN
12.9025,12.988,12.7275,12.864,54779400.0,AMZN
104.47,104.58,102.01,103.66,82186301.0,AMZN
90.25,90.3815,89.8115,90.031,46524560.0,AMZN
16.6605,16.8385,16.6355,16.701,39213820.0,AMZN
39.4765,39.5395,39.2165,39.224,42333360.0,AMZN
114.89,115.83,114.22,115.5,65655177.0,AMZN
138.55,139.37,135.2,135.29,46263716.0,AMZN
94.29,94.4,92.7775,94.111,82086000.0,AMZN
123.401,124.4,123.059,123.92,53420480.0,AMZN
11.487,11.6265,11.4015,11.4725,81147800.0,AMZN
167.483,168.329,166.672,167.342,56347040.0,AMZN
25.272,25.64,25.0835,25.5945,80092000.0,AMZN
30.615,30.8615,30.475,30.855,78524000.0,AMZN
21.5375,21.76,21.5085,21.6845,58176000.0,AMZN
77.5,77.744,77.2625,77.593,77252300.0,AMZN
158.146,160.349,154.5,154.652,64032500.0,AMZN
48.05,48.503,48.0455,48.3035,62320680.0,AMZN
122.751,123.492,121.506,121.844,57341580.0,AMZN
13.1635,13.33,13.052,13.287,59139280.0,AMZN
93.544,94.7135,90.9085,94.591,142666200.0,AMZN
92.1,92.3425,90.945,92.2435,74488460.0,AMZN
15.7215,15.7325,15.3785,15.6275,85202040.0,AMZN
156.808,158.751,155.446,157.806,80430700.0,AMZN
24.3745,24.472,23.3125,23.3185,113586000.0,AMZN
49.662,49.925,49.375,49.5495,58725800.0,AMZN
97.1,97.545,96.2255,97.1525,98542860.0,AMZN
35.495,35.7235,34.6955,34.7635,78429940.0,AMZN
33.196,34.275,33.1012,34.1925,125081860.0,AMZN
135.46,136.085,133.53,133.98,48354085.0,AMZN
100.855,101.786,99.881,100.58,102279660.0,AMZN
19.2155,19.356,19.066,19.1325,51470000.0,AMZN
114.6,116.58,113.69,115.54,45719694.0,AMZN
33.325,33.33,32.8315,33.185,54458000.0,AMZN
81.1765,83.5225,79.922,83.2765,162710780.0,AMZN
9.684,9.75,9.5065,9.6075,108532760.0,AMZN
19.4615,19.815,19.155,19.798,69824020.0,AMZN
35.775,36.106,35.625,36.104,46664360.0,AMZN
47.0,47.8,46.8165,47.703,57435780.0,AMZN
89.3915,89.6885,87.67,89.3915,101405160.0,AMZN
92.699,93.25,92.219,92.766,53566700.0,AMZN
161.552,164.45,155.605,157.187,143808120.0,AMZN
81.5,81.7465,80.506,81.105,66751780.0,AMZN
95.197,95.25,94.1775,94.326,79141800.0,AMZN
97.39,99.5005,97.174,99.415,86913960.0,AMZN
79.375,80.724,78.656,79.6705,121321600.0,AMZN
183.84,184.75,182.38,183.2,33270123.0,AMZN
159.15,160.876,157.75,158.051,62980860.0,AMZN
146.7,147.2,145.32,146.74,22378379.0,AMZN
31.09,31.5,30.2605,30.397,138097100.0,AMZN
13.8,13.9205,13.712,13.739,61954900.0,AMZN
95.95,95.99,92.48,94.14,72428185.0,AMZN
130.175,133.569,126.812,127.898,116002140.0,AMZN
50.0885,50.1605,49.0865,49.7945,81274300.0,AMZN
41.581,42.15,41.4275,41.8265,80790320.0,AMZN
49.3365,49.3365,48.125,48.315,69761440.0,AMZN
86.301,87.029,85.9615,86.9825,49785540.0,AMZN
13.2915,13.499,13.25,13.495,50545420.0,AMZN
33.972,34.1395,33.074,33.3125,101273760.0,AMZN
56.298,56.481,55.7885,56.4565,74599560.0,AMZN
88.0,88.6435,87.3615,88.498,70591640.0,AMZN
83.45,85.2495,83.0135,83.177,131959360.0,AMZN
120.63,121.6393,118.35,119.57,100419516.0,AMZN
10.763,10.825,10.628,10.7225,61219460.0,AMZN
90.5085,90.949,88.1555,88.2385,127259660.0,AMZN
38.2275,38.521,37.791,38.521,70774880.0,AMZN
36.625,37.1665,36.6155,36.9975,41067900.0,AMZN
97.45,97.817,96.7045,96.9215,80425100.0,AMZN
39.95,40.042,38.8356,39.2705,106108560.0,AMZN
42.185,42.3605,42.03,42.083,42406280.0,AMZN
11.39,11.486,11.187,11.1995,91729260.0,AMZN
160.625,161.694,158.0,159.247,91854720.0,AMZN
17.088,17.091,16.884,16.952,38792300.0,AMZN
29.0125,30.1125,28.494,29.65,121396780.0,AMZN
11.3175,11.445,11.209,11.2525,64062600.0,AMZN
158.135,159.0,152.734,153.294,77100440.0,AMZN
47.3322,47.505,47.0706,47.347,76325300.0,AMZN
24.395,24.444,24.1275,24.4,63636000.0,AMZN
113.5,114.85,107.04,107.4,75172028.0,AMZN
12.8525,13.074,12.814,13.0155,48423200.0,AMZN
15.3635,15.3995,15.2175,15.3285,44911740.0,AMZN
11.7065,11.9,11.6625,11.828,41164560.0,AMZN
158.129,159.91,157.938,158.129,58272220.0,AMZN
120.217,121.65,119.2,121.313,87331440.0,AMZN
15.007,15.011,14.81,14.896,27012900.0,AMZN
19.7135,19.8645,19.63,19.7595,48581960.0,AMZN
41.02,41.0335,40.7585,40.8845,31780500.0,AMZN
92.435,92.4975,92.0155,92.2035,53096840.0,AMZN
114.85,119.051,113.081,114.772,124259900.0,AMZN
40.6995,40.7855,40.155,40.516,60089500.0,AMZN
108.104,110.156,104.429,105.372,109703640.0,AMZN
159.75,161.738,159.2,161.59,53594160.0,AMZN
37.25,38.0745,37.1,37.968,85238200.0,AMZN
153.728,154.112,151.604,154.084,58371840.0,AMZN
80.1155,81.728,79.4595,81.4755,159864260.0,AMZN
13.205,13.205,12.7555,13.0115,79522300.0,AMZN
19.063,19.25,18.975,19.0625,42468520.0,AMZN
77.1525,79.2265,74.159,74.754,175843780.0,AMZN
38.05,38.387,37.8822,38.008,84559860.0,AMZN
16.102,16.1085,15.7775,15.873,61915860.0,AMZN
68.073,72.1995,67.5895,72.142,221336380.0,AMZN
95.9435,96.7685,95.5,95.8885,81571360.0,AMZN
47.4415,47.4795,46.2167,46.2495,147293620.0,AMZN
113.85,116.99,113.49,116.33,57872323.0,AMZN
162.175,162.549,160.453,160.932,48600900.0,AMZN
156.1,157.086,154.27,156.44,75251740.0,AMZN
28.047,28.1165,27.3045,27.604,145937700.0,AMZN
11.192,11.3015,11.026,11.0285,56862600.0,AMZN
28.599,29.65,28.5,29.2805,270616040.0,AMZN
79.75,79.8455,78.9055,79.116,81394020.0,AMZN
13.383,13.446,13.1555,13.2545,79617840.0,AMZN
81.192,82.8995,79.5435,82.0515,149896160.0,AMZN
135.72,136.32,132.85,133.22,50461504.0,AMZN
32.75,33.113,32.6,32.9685,81842000.0,AMZN
84.6425,86.8205,83.954,85.9365,218206760.0,AMZN
50.425,50.49,49.6,49.699,67648600.0,AMZN
106.251,108.304,106.206,107.784,59021400.0,AMZN
88.185,90.3125,87.9745,90.2015,96164920.0,AMZN
11.7355,11.836,11.631,11.6595,55019960.0,AMZN
12.8045,12.85,12.634,12.6695,56128920.0,AMZN
116.501,119.594,115.5,118.636,91831860.0,AMZN
100.96,102.2,99.57,102.17,37261185.0,AMZN
74.2505,76.471,73.925,75.898,176022020.0,AMZN
73.26,77.668,73.0465,76.9565,159662060.0,AMZN
179.362,182.001,179.114,181.902,65307040.0,AMZN
160.7,161.73,158.49,159.0,45207430.0,AMZN
15.988,16.433,15.988,16.2455,85985620.0,AMZN
118.051,119.568,117.66,119.442,72962560.0,AMZN
89.21,90.58,87.87,90.55,61999762.0,AMZN
92.74,94.94,92.66,94.9,55759609.0,AMZN
42.36,42.5992,42.3135,42.494,37651660.0,AMZN
89.4385,91.828,89.3,91.7165,87093620.0,AMZN
69.2965,70.986,69.1765,70.7255,117654340.0,AMZN
90.0505,93.523,89.975,93.4385,120492160.0,AMZN
21.554,21.6625,21.3355,21.551,38956340.0,AMZN
154.751,155.7,150.974,151.751,131819120.0,AMZN
14.15,14.21,13.3555,13.638,261576100.0,AMZN
16.8745,16.8775,16.626,16.6775,42598760.0,AMZN
24.5585,25.465,24.2,25.191,114157260.0,AMZN
13.347,13.4345,12.9825,12.9935,60650180.0,AMZN
163.644,164.879,163.535,164.058,49110600.0,AMZN
13.249,13.363,13.0025,13.091,97329440.0,AMZN
93.0,95.1845,93.0,95.144,81313960.0,AMZN
162.118,167.513,161.751,167.144,83204240.0,AMZN
87.3,87.78,86.4205,86.7825,63409200.0,AMZN
126.06,127.36,125.68,127.0,44203870.0,AMZN
9.6775,9.8015,9.6775,9.7385,49101180.0,AMZN
172.903,176.189,172.805,175.272,66901640.0,AMZN
24.6285,24.66,24.27,24.405,95048000.0,AMZN
80.696,84.0725,80.061,83.8875,169174760.0,AMZN
174.075,174.62,172.86,173.54,31141732.0,AMZN
93.75,94.9005,93.2075,94.9005,80718200.0,AMZN
49.21,49.225,48.8438,48.9125,50679500.0,AMZN
12.6265,12.708,12.5,12.5165,59813860.0,AMZN
19.9145,20.1355,19.811,19.822,44257820.0,AMZN
49.0825,49.323,48.661,48.909,62515860.0,AMZN
75.7325,76.69,75.2055,76.392,104550180.0,AMZN
184.8,187.41,183.54,187.0,33622483.0,AMZN
142.32,143.0,140.61,141.23,42668452.0,AMZN
34.5945,34.7745,34.3188,34.4535,64823500.0,AMZN
21.191,21.282,20.8,21.1435,71316000.0,AMZN
81.409,82.0905,80.755,82.0545,62976480.0,AMZN
13.95,14.1645,13.858,14.105,57783300.0,AMZN
87.75,89.2,86.2555,87.7455,130697320.0,AMZN
147.53,149.26,146.88,147.73,53762428.0,AMZN
170.159,174.86,170.05,174.462,102730620.0,AMZN
26.001,26.014,24.7165,25.203,108640680.0,AMZN
44.575,45.4269,44.514,45.3415,98757680.0,AMZN
170.182,172.176,169.136,170.661,54711860.0,AMZN
15.3925,15.7135,15.329,15.602,60174420.0,AMZN
10.85,10.8795,10.635,10.762,53857480.0,AMZN
89.751,89.91,89.118,89.2015,67082740.0,AMZN
21.383,21.4025,21.132,21.1835,41018000.0,AMZN
26.5645,26.937,26.356,26.761,51632000.0,AMZN
74.767,75.0,74.325,75.0,88144160.0,AMZN
18.092,18.1805,17.8125,18.0895,64487020.0,AMZN
38.0775,39.12,38.0128,39.0225,115366620.0,AMZN
91.4475,91.5545,90.111,90.379,57595400.0,AMZN
17.781,17.966,17.65,17.795,70078080.0,AMZN
40.5,40.6755,40.366,40.452,50005540.0,AMZN
12.62,12.7305,12.4115,12.4835,58416840.0,AMZN
194.8,196.47,193.8301,194.49,30598525.0,AMZN
150.75,153.23,147.566,147.598,83700160.0,AMZN
26.099,26.415,25.926,26.3695,45054000.0,AMZN
81.8515,82.3365,81.7545,82.077,66267700.0,AMZN
165.571,170.521,165.2,170.451,103598820.0,AMZN
167.76,169.752,167.558,168.969,65635960.0,AMZN
169.65,171.43,168.88,169.84,42316454.0,AMZN
41.2895,41.8709,41.2644,41.826,75984940.0,AMZN
160.064,162.862,158.2,160.55,131930580.0,AMZN
15.3425,15.475,15.192,15.339,42217400.0,AMZN
172.502,172.65,168.9,170.0,85295900.0,AMZN
11.7645,11.8225,11.6795,11.719,30684560.0,AMZN
58.795,58.9585,58.382,58.738,41102340.0,AMZN
132.47,133.87,130.58,133.26,44147451.0,AMZN
16.8015,17.063,16.8015,16.932,61035960.0,AMZN
76.5,77.8495,74.9625,77.793,112494000.0,AMZN
161.082,161.6,158.663,160.176,62586080.0,AMZN
140.05,141.2778,137.23,137.67,42781521.0,AMZN
9.325,9.326,9.146,9.157,101640720.0,AMZN
92.1005,92.306,91.7585,91.967,39426340.0,AMZN
12.03,12.1675,12.0235,12.0585,61715800.0,AMZN
21.2815,21.34,21.071,21.175,43450000.0,AMZN
171.73,172.85,170.471,171.648,40741060.0,AMZN
26.94,26.957,26.706,26.8505,57786000.0,AMZN
93.832,95.29,93.832,95.245,61609280.0,AMZN
38.3,39.0175,38.2555,39.0,91219480.0,AMZN
163.875,164.024,161.284,162.098,67758440.0,AMZN
15.171,15.175,14.825,14.9115,65032240.0,AMZN
197.73,198.85,192.5,193.25,76930192.0,AMZN
15.629,15.7375,15.348,15.426,55761020.0,AMZN
25.725,25.792,25.1285,25.236,62992000.0,AMZN
177.92,179.01,177.4308,178.88,26255204.0,AMZN
160.25,160.507,159.209,159.264,41875740.0,AMZN
13.12,13.2945,13.0275,13.166,52620760.0,AMZN
49.935,50.136,49.6326,50.1115,58449460.0,AMZN
18.5495,18.64,18.364,18.441,44960380.0,AMZN
162.553,167.214,153.42,155.2,154408400.0,AMZN
101.1,101.66,100.18,100.218,69365700.0,AMZN
12.926,12.9715,12.725,12.801,50301160.0,AMZN
13.0445,13.102,12.7865,12.968,66971200.0,AMZN
15.9715,16.1,15.8335,15.849,47308860.0,AMZN
12.933,13.2965,12.895,13.265,57498480.0,AMZN
114.792,119.59,114.5,119.32,55660485.0,AMZN
166.412,166.675,162.288,162.495,86103680.0,AMZN
15.319,15.35,15.144,15.1515,30362140.0,AMZN
96.8865,97.089,96.441,96.641,62014540.0,AMZN
93.6495,93.8235,93.022,93.241,57870340.0,AMZN
83.2345,83.8305,80.8305,82.829,177628560.0,AMZN
167.71,170.898,165.614,170.017,85755160.0,AMZN
26.3685,26.733,26.274,26.483,57904000.0,AMZN
11.118,11.3435,11.1145,11.258,66265040.0,AMZN
150.478,152.983,148.486,150.198,66128240.0,AMZN
165.251,166.221,161.091,161.214,52188300.0,AMZN
143.905,146.57,142.0,144.78,59102859.0,AMZN
32.5505,33.0,32.363,32.984,69788000.0,AMZN
9.54,9.5865,9.2615,9.3045,91727680.0,AMZN
22.2485,22.3235,22.0115,22.042,52416000.0,AMZN
18.9035,19.0885,18.747,18.7555,44786000.0,AMZN
85.33,86.61,84.33,85.19,74348301.0,AMZN
20.1405,20.39,20.08,20.3525,62444800.0,AMZN
152.713,154.136,150.534,151.122,52112340.0,AMZN
14.294,14.476,14.287,14.3545,31721200.0,AMZN
99.53,103.485,99.53,102.24,87775614.0,AMZN
45.7195,46.093,45.6055,45.919,104201180.0,AMZN
49.445,49.587,49.1,49.137,50893440.0,AMZN
113.58,116.91,112.45,115.88,50941854.0,AMZN
185.05,187.94,184.46,186.98,41667326.0,AMZN
150.6,152.906,147.272,148.878,109631560.0,AMZN
162.5,164.012,161.666,163.886,46706780.0,AMZN
91.887,92.05,91.075,91.1645,69209740.0,AMZN
14.9345,15.3775,14.925,15.3775,90816160.0,AMZN
92.77,94.421,92.282,94.3655,67476140.0,AMZN
167.81,168.399,163.606,165.594,108788980.0,AMZN
153.56,153.975,153.03,153.41,25067222.0,AMZN
76.326,77.295,76.1255,77.25,83482460.0,AMZN
165.9,169.075,155.556,164.731,175635080.0,AMZN
116.472,117.872,116.0,117.563,62356280.0,AMZN
76.79,76.975,72.4225,73.0045,149893980.0,AMZN
50.3,51.3015,50.2,51.2225,80048260.0,AMZN
18.786,18.9425,18.744,18.752,46136420.0,AMZN
11.5,11.691,11.475,11.689,55448060.0,AMZN
157.174,158.176,154.356,154.727,51915240.0,AMZN
35.869,36.1225,35.5755,35.8965,96708800.0,AMZN
97.56,97.78,95.86,97.52,76501103.0,AMZN
8.801,8.94,8.675,8.921,95067780.0,AMZN
169.39,170.71,167.65,169.15,42505518.0,AMZN
12.9425,13.1305,12.85,13.057,43142140.0,AMZN
44.5725,44.7485,44.2245,44.2335,61918440.0,AMZN
14.991,15.05,14.763,14.803,36361420.0,AMZN
91.0745,91.5075,88.3935,88.536,117479900.0,AMZN
10.37,10.7675,10.3185,10.7285,85991420.0,AMZN
85.2255,85.725,84.3235,84.7875,109464260.0,AMZN
11.0,11.0725,10.7475,11.0005,138430380.0,AMZN
11.0725,11.3195,11.0725,11.2805,75081600.0,AMZN
156.751,161.792,155.55,161.414,76040360.0,AMZN
187.425,188.69,183.0,183.62,48052395.0,AMZN
40.1565,40.3875,40.106,40.2905,42547880.0,AMZN
125.01,126.5,124.367,126.203,79413080.0,AMZN
92.56,97.24,91.52,97.18,94261570.0,AMZN
93.225,94.31,93.225,93.7485,75332080.0,AMZN
10.864,11.188,10.8365,11.133,67426920.0,AMZN
88.2255,89.9,88.109,89.831,90654860.0,AMZN
74.712,76.269,74.05,76.1805,104678680.0,AMZN
154.76,156.122,151.835,154.646,85518600.0,AMZN
147.85,148.54,145.97,146.32,40610907.0,AMZN
191.35,191.58,185.99,187.93,48076139.0,AMZN
91.156,91.5,90.3765,90.9595,85580500.0,AMZN
162.8,163.018,161.502,161.506,51223140.0,AMZN
17.315,17.3415,17.125,17.319,42223200.0,AMZN
95.3585,95.975,95.038,95.145,71259940.0,AMZN
98.557,99.45,97.913,99.2815,58162220.0,AMZN
82.0505,83.1625,81.081,82.811,130153860.0,AMZN
14.715,15.167,14.708,15.143,74686860.0,AMZN
96.8,99.926,96.501,99.8795,115463620.0,AMZN
23.3055,23.794,23.24,23.774,81910000.0,AMZN
178.366,179.6,175.9,178.66,65113600.0,AMZN
82.0275,83.0145,81.811,82.028,93724440.0,AMZN
117.0,117.55,115.356,115.89,64849920.0,AMZN
11.7825,11.783,11.471,11.603,72507400.0,AMZN
18.7435,18.7995,18.5505,18.714,77805640.0,AMZN
154.922,155.823,151.502,152.882,60249780.0,AMZN
47.7105,48.3895,47.7025,48.2725,50371280.0,AMZN
158.376,158.9,156.03,156.373,61418380.0,AMZN
18.5305,18.6675,18.313,18.3185,49900000.0,AMZN
117.31,121.9,117.16,120.97,61582015.0,AMZN
143.86,144.49,139.76,140.64,44867336.0,AMZN
82.1795,82.25,80.7045,81.8945,96754220.0,AMZN
166.106,167.565,164.894,165.056,51245360.0,AMZN
103.735,105.96,103.28,103.65,65051925.0,AMZN
164.6,164.6,162.403,163.106,46028340.0,AMZN
181.38,181.47,175.68,176.13,32047482.0,AMZN
47.026,47.0395,46.515,46.7075,57327940.0,AMZN
13.1,13.4015,13.073,13.3445,80260600.0,AMZN
9.4505,9.4735,9.1825,9.275,80885420.0,AMZN
15.538,15.629,15.4395,15.5755,43656760.0,AMZN
33.3,33.499,32.7,32.9795,195724900.0,AMZN
15.386,15.489,15.0785,15.1205,61075500.0,AMZN
14.972,15.228,14.905,15.2065,81774460.0,AMZN
81.5635,81.619,79.536,79.694,92655640.0,AMZN
161.2,162.04,157.034,158.373,78722540.0,AMZN
193.75,193.9498,192.16,192.53,26391144.0,AMZN
19.9705,19.996,19.6225,19.6685,49738100.0,AMZN
186.74,189.77,185.51,189.05,40020742.0,AMZN
131.94,132.24,129.31,129.33,70343342.0,AMZN
177.55,178.26,175.26,176.25,37817511.0,AMZN
135.06,138.7885,135.0,138.01,58781314.0,AMZN
87.112,88.817,85.7,88.435,134478260.0,AMZN
37.9195,37.984,37.71,37.859,48464360.0,AMZN
93.2,93.8,92.95,93.4835,57023260.0,AMZN
94.2945,94.332,92.8625,93.236,79946800.0,AMZN
11.794,11.797,11.3975,11.4245,73585640.0,AMZN
16.373,16.3965,16.1625,16.3155,55794800.0,AMZN
161.13,163.977,160.901,163.206,68334600.0,AMZN
17.3965,17.741,17.37,17.7295,66801980.0,AMZN
81.6,83.758,81.3005,83.728,119970200.0,AMZN
26.3825,26.96,26.2145,26.838,74860000.0,AMZN
14.25,14.319,14.1035,14.294,39709460.0,AMZN
137.4,139.33,137.0,138.41,42905833.0,AMZN
120.69,123.49,119.93,122.77,54375131.0,AMZN
99.7,100.0,98.122,99.5,88280240.0,AMZN
15.3135,15.317,15.0935,15.2055,61285180.0,AMZN
12.1425,12.239,11.9255,12.209,59196020.0,AMZN
27.8935,28.5675,27.737,28.013,73549920.0,AMZN
14.5285,14.684,14.219,14.612,81233060.0,AMZN
19.37,19.737,19.356,19.7215,57936540.0,AMZN
165.151,165.795,162.8,163.024,83702740.0,AMZN
136.32,137.45,134.61,135.36,41785507.0,AMZN
15.203,15.637,15.1455,15.6015,58926760.0,AMZN
30.8305,31.349,30.8126,31.31,39404280.0,AMZN
11.43,11.9355,11.3345,11.912,227251980.0,AMZN
19.2515,19.585,19.25,19.4485,45137360.0,AMZN
88.6695,88.75,87.366,87.6555,58537840.0,AMZN
184.34,186.665,183.28,183.54,30511768.0,AMZN
19.2,19.2995,18.9895,19.008,50644020.0,AMZN
142.8,143.76,141.49,143.18,39014583.0,AMZN
38.8,39.0685,38.8,39.011,34376060.0,AMZN
38.9985,39.097,38.55,38.755,44751460.0,AMZN
107.108,107.228,104.4,104.798,93014800.0,AMZN
67.912,70.7695,67.644,70.5285,139646100.0,AMZN
186.126,187.4,184.67,185.967,74964740.0,AMZN
154.66,157.135,153.634,156.553,76173520.0,AMZN
48.8147,48.993,47.734,47.846,112060180.0,AMZN
56.15,56.995,56.117,56.4585,58300020.0,AMZN
11.391,11.572,11.37,11.5125,91868480.0,AMZN
155.606,161.2,150.608,157.64,253455860.0,AMZN
155.87,159.76,155.62,159.28,76542419.0,AMZN
8.6905,8.9975,8.6,8.973,426746460.0,AMZN
80.0355,81.0895,80.0075,80.6435,76929540.0,AMZN
120.83,121.415,113.983,116.406,149533580.0,AMZN
89.329,89.643,88.8315,89.0375,66415860.0,AMZN
49.9735,49.975,49.2295,49.346,65060280.0,AMZN
96.85,98.4879,95.54,97.12,87958828.0,AMZN
190.04,190.99,188.47,189.87,39543168.0,AMZN
124.97,127.25,124.5,125.78,56930122.0,AMZN
152.928,153.478,149.5,150.006,105150280.0,AMZN
33.1785,33.35,32.0225,32.1175,125220000.0,AMZN
140.91,143.32,139.52,142.83,49653512.0,AMZN
21.745,21.936,21.7075,21.7195,45426000.0,AMZN
35.5065,35.6625,35.014,35.533,82534740.0,AMZN
11.613,11.907,11.6125,11.871,65305380.0,AMZN
123.35,124.3963,121.14,122.19,47698432.0,AMZN
23.1365,23.48,22.908,23.2785,94709760.0,AMZN
184.44,186.6,184.04,184.76,23704056.0,AMZN
111.44,112.853,106.249,107.112,108379180.0,AMZN
60.8755,61.457,60.5,61.457,70731320.0,AMZN
122.695,123.64,120.03,121.14,50221259.0,AMZN
83.9,83.9735,80.98,82.162,124893900.0,AMZN
110.11,114.19,110.09,113.79,62781985.0,AMZN
176.256,177.7,173.125,173.371,140186920.0,AMZN
82.4795,84.923,80.15,82.1405,299275660.0,AMZN
49.5635,49.775,49.3348,49.75,46703420.0,AMZN
58.418,58.916,58.0275,58.838,40031140.0,AMZN
92.2535,92.318,90.401,91.162,99124500.0,AMZN
98.95,102.57,98.71,102.4,67925138.0,AMZN
17.948,18.1445,17.8145,18.135,43813480.0,AMZN
91.95,92.1,89.04,90.53,77495728.0,AMZN
9.5835,9.74,9.58,9.721,79134700.0,AMZN
183.88,185.22,181.9715,183.13,28148784.0,AMZN
28.832,29.066,28.557,28.7135,70753380.0,AMZN
26.1825,26.449,26.1,26.373,53521020.0,AMZN
91.45,91.929,91.2595,91.864,72809520.0,AMZN
167.342,169.25,166.775,169.194,51393100.0,AMZN
129.11,130.84,128.28,129.33,71927776.0,AMZN
14.5705,14.667,14.47,14.6165,36568440.0,AMZN
26.8355,26.9695,25.9945,26.658,93528000.0,AMZN
90.22,90.2775,88.134,89.08,78635000.0,AMZN
150.7,154.6,150.25,152.594,122565300.0,AMZN
15.1505,15.2,14.708,14.826,93473900.0,AMZN
148.553,151.6,145.912,149.995,127884920.0,AMZN
16.3995,16.427,16.07,16.0965,58694920.0,AMZN
185.75,187.6,183.6,186.51,41079011.0,AMZN
42.8785,43.043,42.4,42.6095,63090180.0,AMZN
12.7275,12.8885,12.6035,12.8875,62525980.0,AMZN
11.7115,11.7275,11.567,11.607,78119940.0,AMZN
168.55,169.85,167.6,168.954,64671600.0,AMZN
175.25,176.05,174.16,175.191,56266820.0,AMZN
174.15,174.89,172.25,173.12,29841979.0,AMZN
81.175,81.747,81.0585,81.578,61923820.0,AMZN
22.4145,22.8935,22.377,22.7785,79136000.0,AMZN
134.96,138.8339,133.51,135.39,76846908.0,AMZN
24.201,25.186,23.938,25.0385,127172000.0,AMZN
91.0855,91.5315,89.046,89.708,111116780.0,AMZN
164.95,166.6,164.8,165.8,41975220.0,AMZN
12.8005,13.076,12.7935,13.0235,54217040.0,AMZN
92.025,92.9055,91.501,92.6625,56160800.0,AMZN
156.551,160.236,154.68,159.725,93348020.0,AMZN
40.0155,40.7065,39.975,40.682,95762140.0,AMZN
19.163,19.4845,19.0745,19.298,47114000.0,AMZN
23.179,24.488,22.55,23.1685,201925540.0,AMZN
96.93,98.09,96.0,96.32,66929452.0,AMZN
13.16,13.1625,12.83,12.8605,68078060.0,AMZN
33.737,33.773,33.025,33.4915,74656000.0,AMZN
140.46,143.65,139.91,143.56,49349937.0,AMZN
38.248,39.123,38.1,38.717,103071140.0,AMZN
100.529,101.316,100.061,100.495,52363960.0,AMZN
15.7,15.825,15.475,15.5865,145780760.0,AMZN
49.6505,49.8125,49.2015,49.3395,75026540.0,AMZN
32.0875,32.9295,31.7635,32.8955,87125560.0,AMZN
194.31,194.53,189.54,191.16,36334854.0,AMZN
138.75,143.62,138.64,143.1,56764525.0,AMZN
15.524,15.6645,15.2155,15.4005,79902180.0,AMZN
199.94,200.029,196.7601,197.59,31597926.0,AMZN
87.48,87.6,85.7625,86.925,84795640.0,AMZN
194.27,195.37,190.13,193.96,43478926.0,AMZN
47.9365,48.1575,47.8027,47.8985,85235120.0,AMZN
32.343,32.3455,31.3825,31.6895,89591980.0,AMZN
17.0805,17.088,16.459,16.4875,92922620.0,AMZN
157.85,160.427,157.75,158.108,70290900.0,AMZN
21.3615,21.625,21.3615,21.4615,60320000.0,AMZN
15.461,15.582,15.35,15.535,38778000.0,AMZN
122.401,124.668,118.375,124.5,148788980.0,AMZN
161.5,161.849,159.228,160.31,85871120.0,AMZN
95.1,95.562,94.902,95.214,42834420.0,AMZN
164.0,165.775,163.729,165.289,51036820.0,AMZN
116.77,116.77,114.25,115.01,70741123.0,AMZN
